Date,Time,Account,AccountGroup,AccountType,CardLast4,SettlementDate,PaymentDueDays,AccountOrder,AccountGroupOrder,FromAccount,FromAccountGroup,FromAccountOrder,ToAccount,ToAccountGroup,ToAccountOrder,Category,Subcategory,Note,Description,INR,Amount,Currency,Income/Expense,Tags,recurring_rule_id,warranty_expiry,serial_no,receipt_image,created_at,updated_at,ID,SubAccount,FromSubAccount,ToSubAccount,InvestmentTransactionType,Brokerage,SecuritySymbol,SecurityISIN,Quantity,UnitPrice,TradeValue,CostBasis,CashImpact,PositionQuantityChange,RealizedPnl,TradeId,OrderId,Exchange,Segment,Source
18/11/2024,12:00,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Finance,Other Credit & Debit,Other Credit & Debit,,-15.34,-15.34,INR,Income,Zerodha|OtherCreditDebit,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,361d1d24-1e7a-495e-b7cd-e9641284f476,Zerodha,Zerodha,,OTHER_CREDIT_DEBIT,Zerodha,,,0,0,0,0,-15.34,0,0,,,,,Zerodha Ledger
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,1683,1683.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,00d01902-3c7c-42f9-b6b2-4f2dfa53ee14,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,1536,1536.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,24a6b479-5098-4472-924b-d913457573c0,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Losses,Zerodha Losses,Realized loss on sale of TATAMOTORS,-612,-612.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,31210172-8c5f-4938-8c70-9901e187150d,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,311.7,311.7,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,3b57632f-6af7-462c-bd2e-591e4bf230ed,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,623.3,623.3,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,500b4129-3a1d-419e-b2c1-43048b9ab6be,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,878.1429,878.1429,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,741979d3-204e-4a46-be4b-4a5c03d598fd,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,2560,2560.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,8a145254-496a-4a75-b5d5-a3224934a83a,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,1756.2857,1756.2857,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,9dbd6d67-377f-4ba9-af35-5707124db9b8,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,3497.1429,3497.1429,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,ab2e51e1-386c-4b80-b527-9506fb5bf3b6,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,439.0714,439.0714,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,aea1e963-f527-467a-aecf-8baae473d628,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,311.65,311.65,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,c08a2771-94ca-43d8-a398-803cb2f7620d,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,2304,2304.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,c2790446-a111-4acb-bae2-7efa2dfe1bae,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,274.8,274.8,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,cb31d28a-ec05-450f-9606-5087e37c4db2,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,2473.2,2473.2,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,e1337173-2e5f-4af6-96bb-5697435e0c01,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,1280,1280.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,ea9f455c-f7be-43a0-9aec-d86027989f83,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Gains,Zerodha Gains,Realized profit on sale of TATAMOTORS,1122,1122.0,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,f69105c6-3f0c-4faf-9d09-91901f4ed877,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Losses,Zerodha Losses,Realized loss on sale of TATAMOTORS,-53.8022,-53.8022,INR,Income,Zerodha|RealizedPL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,fd6acd7f-017d-4a6e-adb6-0fdb9bfa4376,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=1 | SalePrice=764.0000 | SaleProceeds=764.0000 | CostBasis=452.3500 | RealizedPL=311.6500,764,764.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,06035e7d-1edc-4422-a10a-4990b1b53f4a,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,1,764,764,452.35,764,-1,311.65,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=1 | SalePrice=764.0000 | SaleProceeds=764.0000 | CostBasis=489.2000 | RealizedPL=274.8000,764,764.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,31ffb1da-401e-40d8-a73c-87f6a716fc0e,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,1,764,764,489.2,764,-1,274.8,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=4 | SalePrice=764.0000 | SaleProceeds=3056.0000 | CostBasis=1299.7143 | RealizedPL=1756.2857,3056,3056.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,32f5cc4b-d460-40c8-8eb4-2ab8d84d8a4d,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,4,764,3056,1299.7143,3056,-4,1756.2857,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=10 | SalePrice=764.0000 | SaleProceeds=7640.0000 | CostBasis=5080.0000 | RealizedPL=2560.0000,7640,7640.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,5b2bd911-5cab-4794-b698-4f73e97914f0,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,10,764,7640,5080,7640,-10,2560,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=5 | SalePrice=764.0000 | SaleProceeds=3820.0000 | CostBasis=2540.0000 | RealizedPL=1280.0000,3820,3820.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,5b4e15e5-87ab-40c1-b968-cc8a1911283e,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,5,764,3820,2540,3820,-5,1280,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=2 | SalePrice=764.0000 | SaleProceeds=1528.0000 | CostBasis=2140.0000 | RealizedPL=-612.0000,1528,1528.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,67537f6c-27db-4295-9d59-923ff02a928c,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,2,764,1528,2140,1528,-2,-612,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=6 | SalePrice=764.0000 | SaleProceeds=4584.0000 | CostBasis=2901.0000 | RealizedPL=1683.0000,4584,4584.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,70327d57-50ab-4fbe-ab2b-c123e9bde79d,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,6,764,4584,2901,4584,-6,1683,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=4 | SalePrice=764.0000 | SaleProceeds=3056.0000 | CostBasis=1934.0000 | RealizedPL=1122.0000,3056,3056.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,905140e9-f6b5-4857-a934-f28c84f98884,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,4,764,3056,1934,3056,-4,1122,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=1 | SalePrice=764.0000 | SaleProceeds=764.0000 | CostBasis=817.8022 | RealizedPL=-53.8022,764,764.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,9d78b546-d199-469f-82bd-ac4fcc338a4b,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,1,764,764,817.8022,764,-1,-53.8022,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=2 | SalePrice=764.0000 | SaleProceeds=1528.0000 | CostBasis=649.8571 | RealizedPL=878.1429,1528,1528.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,a57754bf-4a8f-4e64-845a-69f280eafc6b,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,2,764,1528,649.8571,1528,-2,878.1429,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=10 | SalePrice=764.0000 | SaleProceeds=7640.0000 | CostBasis=4142.8571 | RealizedPL=3497.1429,7640,7640.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,a9b4541a-a6a2-4588-b6e9-9142c0d4aa34,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,10,764,7640,4142.8571,7640,-10,3497.1429,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=9 | SalePrice=764.0000 | SaleProceeds=6876.0000 | CostBasis=4572.0000 | RealizedPL=2304.0000,6876,6876.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,aa001e91-7173-4b5f-bd81-ec6f05d37616,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,9,764,6876,4572,6876,-9,2304,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=1 | SalePrice=764.0000 | SaleProceeds=764.0000 | CostBasis=324.9286 | RealizedPL=439.0714,764,764.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,c74d629b-cb5f-4795-a67a-dd42e0c5f746,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,1,764,764,324.9286,764,-1,439.0714,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=2 | SalePrice=764.0000 | SaleProceeds=1528.0000 | CostBasis=904.7000 | RealizedPL=623.3000,1528,1528.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,d95c49ef-0b5a-46da-bbc1-cbb942cffeff,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,2,764,1528,904.7,1528,-2,623.3,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=9 | SalePrice=764.0000 | SaleProceeds=6876.0000 | CostBasis=4402.8000 | RealizedPL=2473.2000,6876,6876.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,dc84712c-4150-401d-b524-e0d8e47dd89d,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,9,764,6876,4402.8,6876,-9,2473.2,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=1 | SalePrice=764.0000 | SaleProceeds=764.0000 | CostBasis=452.3000 | RealizedPL=311.7000,764,764.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,e8eaaec0-4a5d-44b7-b0e8-709da08dfc85,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,1,764,764,452.3,764,-1,311.7,,,,,
18/11/2024,09:30,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMOTORS,SELL | Broker=Zerodha | Symbol=TATAMOTORS | Qty=6 | SalePrice=764.0000 | SaleProceeds=4584.0000 | CostBasis=3048.0000 | RealizedPL=1536.0000,4584,4584.0,INR,Transfer-Out,Zerodha|StockTrade|SELL|TaxP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,ebc90481-cee3-4763-90bb-92752f602f22,,Zerodha,Zerodha,SELL,Zerodha,TATAMOTORS,,6,764,4584,3048,4584,-6,1536,,,,,
17/11/2024,20:15,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from asiya aunt,,500,500.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,08eeeee9-e7ad-4aee-9a00-e19f21b3951f,,,,,,,,,,,,,,,,,,,
17/11/2024,20:15,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to asiya aunt,"RC, received",579,579.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.789Z,0d3fb6bd-5a04-4514-9629-6c0f33846c8d,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
17/11/2024,12:48,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,Fruits,220,220.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,419323e4-ec01-4a91-9aeb-3c3110495094,,,,,,,,,,,,,,,,,,,
17/11/2024,11:20,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,Chicken,190,190.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,55e1dafa-9a88-470f-ad7d-ba9340c67d5a,,,,,,,,,,,,,,,,,,,
17/11/2024,10:21,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Baby,baby care(4/4),Mysore sandal 450g: 10/08,39,39.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,92b81a29-0f1b-49ec-a6e3-32969e18745b,,,,,,,,,,,,,,,,,,,
16/11/2024,21:00,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,Cash,Cash,33,Cash,,to hand,,150,150.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,eca57395-12a7-4917-b99b-35f793c690bd,,,,,,,,,,,,,,,,,,,
16/11/2024,20:00,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,Others,,bike petrol,,280,280.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,2526c609-1534-492c-bac1-b53d5dce08ec,,,,,,,,,,,,,,,,,,,
16/11/2024,18:31,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,Cash,Cash,33,Cash,,to hand,,5000,5000.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,f24e1d9c-f4b1-4a6d-9835-e7eac92487e4,,,,,,,,,,,,,,,,,,,
16/11/2024,12:34,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,Eggs,180,180.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,612f9ee0-40cf-4847-afe9-0cace99e9983,,,,,,,,,,,,,,,,,,,
16/11/2024,10:54,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(2/4),"Bajaj hair oil 1L, 29/09",37,37.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,0c0a50f6-3553-4593-8e19-9110b2217f54,,,,,,,,,,,,,,,,,,,
16/11/2024,10:00,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,EMIs,Bank Accounts,9,EMIs,,Scheme,APY,82,82.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,dfee2dbe-03a2-4cbe-9370-2346a7acea82,,,,,,,,,,,,,,,,,,,
15/11/2024,20:03,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to shameem mami,"Ameer EB, received",1463,1463.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.791Z,5497557c-a808-4746-ab74-9238e9a582d5,Mami Amazon,Mami Amazon,,,,,,,,,,,,,,,,,
15/11/2024,20:03,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from shameem mami,,1463,1463.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,a3625122-6e98-4d03-b283-8da90d0e9bf2,,,,,,,,,,,,,,,,,,,
15/11/2024,17:25,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Digi,Digital Wallets,26,Digi,,Cupboards,"Amazon 90 CB 



Volo telescopic channel 18""*2: 537*2: @1052

Volo telescopic channel 20""*2: 578*2: @1133 cancelled 

Godrej lock 2: 385",384,384.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.791Z,b42c1e74-0a53-4b2a-9155-3e960124aaf4,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
15/11/2024,17:25,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Digi,Digital Wallets,26,Digi,,Cupboards,"Amazon 90 CB 

Volo telescopic channel 18""*3: 537*3: @1579 cancelled 

Volo telescopic channel 20"": 578: @572 cancelled",0,0.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.791Z,eb3731a1-c7c3-4f88-891c-f575b5c7639e,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
15/11/2024,17:24,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Amazon,Digital Wallets,19,Amazon,,in amazon,,475,475.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.791Z,b72a2520-cc6d-4088-9229-1665d55efd58,,,My Amazon,,,,,,,,,,,,,,,,
15/11/2024,17:24,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Amazon,Digital Wallets,19,Amazon,,in amazon,Volo Channels cancelled,90,90.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.791Z,d65ea147-d5b1-4072-a01d-b026e90174d1,,,My Amazon,,,,,,,,,,,,,,,,
15/11/2024,13:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Gas,20,20.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,fe735f7b-576a-43e6-b25f-e20e001469e8,,,,,,,,,,,,,,,,,,,
15/11/2024,10:51,Flipkart,Digital Wallets,,,,,23,3,Flipkart,Digital Wallets,23,,,,Allowance,,Office rewards,Vantage points for Super Crew,750,750.0,INR,Income,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,7053f5be-a845-4d98-a95d-3406a8c3a160,,,,,,,,,,,,,,,,,,,
15/11/2024,10:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Chicken,285,285.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,04ff02fe-40dd-439b-a169-6a0f3480d27e,,,,,,,,,,,,,,,,,,,
15/11/2024,10:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,,50,50.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,1a973c24-1a80-48c6-85af-b70eb7ab8f60,,,,,,,,,,,,,,,,,,,
15/11/2024,10:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Vegetables,120,120.0,INR,Expense,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,3a37a372-0559-4671-aa08-f9cfdea77919,,,,,,,,,,,,,,,,,,,
15/11/2024,10:30,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,Cash,Cash,33,Cash,,to hand,,635,635.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,aab2b337-9141-4bac-b60a-4f1d1b99bd3b,,,,,,,,,,,,,,,,,,,
14/11/2024,22:23,Lend,Cash,,,,,34,0,Lend,Cash,34,Canara,Bank Accounts,7,Canara,,from arshad,,0,0.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-02T10:06:56.328Z,ae12bcb0-001f-48f7-854e-fbc187dfe3b3,,,,,,,,,,,,,,,,,,,
14/11/2024,16:10,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Digi,Digital Wallets,26,Digi,,Cupboards,Gas,853,853.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:56.328Z,2026-08-23T11:11:26.793Z,9adc5f8a-9d97-4dfb-9cb3-8d047910e6c7,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
